image_id,batch,hint_category,year,month,day,final_date,note,status,labeler,updatedAt,updated_kst,tag_유통기한만,tag_다중날짜,tag_부터까지쌍,tag_상대표기,tag_참조표기,tag_판독불가,tag_EXP각인,tag_연도부재,has_year,has_month,has_day,is_complete,n_tags,image_exists
000512,C,5_판독불가_진짜,2026,02,17,2026-02-17,검수자이름 함께 표기,완료,미상,1789047477411,2026-09-10 22:37,False,False,False,False,False,True,False,False,True,True,True,True,1,True
000516,C,5b_판독불가_EXP각인추정,2026,07,16,2026-07-16,"연월일 역순표기, EXP, / 로 구분",완료,미상,1789047513608,2026-09-10 22:38,False,False,False,False,False,False,True,False,True,True,True,True,1,True
000558,C,,2025,05,16,2025-05-16,"소분일로 표기, 바코드와 함께 표기",완료,미상,1789047559200,2026-09-10 22:39,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000567,C,,2025,10,29,2025-10-29,연도 뒤 두자리 표기,완료,미상,1789047583976,2026-09-10 22:39,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000606,C,,2026,10,01,2026-10-01,년 월 일 로 구분,완료,미상,1789047622242,2026-09-10 22:40,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000641,C,,2026,09,02,2026-09-02,영양정보 함께 표기,완료,미상,1789047637923,2026-09-10 22:40,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000652,C,3_상대표기,2027,03,31,2027-03-31,영양정보와 함께 표기,완료,미상,1789047653861,2026-09-10 22:40,False,False,False,True,False,False,False,False,True,True,True,True,1,True
000686,C,2_다중날짜,2025,10,12,2025-10-12,"제조일자, 소비기한, 바코드, 영양정보 함께 표기",완료,미상,1789047675297,2026-09-10 22:41,False,True,False,False,False,False,False,False,True,True,True,True,1,True
000687,C,,2025,10,17,2025-10-17,"이력번호 함께 표기, 년 월 일 구분",완료,미상,1789047693612,2026-09-10 22:41,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000739,C,2_다중날짜;3_상대표기,2024,08,07,2024-08-07,"제조일자, 소비기한 함께 표기, 바코드 포함",완료,미상,1789047721940,2026-09-10 22:42,False,True,False,True,False,False,False,False,True,True,True,True,2,True
000744,C,3_상대표기,2027,08,18,2027-08-18,,완료,미상,1789047738202,2026-09-10 22:42,False,False,False,True,False,False,False,False,True,True,True,True,1,True
000747,C,3_상대표기,2026,06,22,2026-06-22,,완료,미상,1789047747828,2026-09-10 22:42,False,False,False,True,False,False,False,False,True,True,True,True,1,True
000750,C,,2026,01,06,2026-01-06,"검수자 이름 , 바코드 포함",완료,미상,1789047772962,2026-09-10 22:42,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000755,C,4_참조표기,2026,04,30,2026-04-30,,완료,미상,1789047804357,2026-09-10 22:43,False,False,False,False,True,False,False,False,True,True,True,True,1,True
000776,C,,2026,01,09,2026-01-09,,완료,미상,1789047816132,2026-09-10 22:43,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000777,C,5_판독불가_진짜,2026,03,NONE,2026-03-NONE,연 월까지만 표기,완료,미상,1789047873306,2026-09-10 22:44,False,False,False,False,False,True,False,False,True,True,False,False,1,True
000780,C,,2026,04,27,2026-04-27,,완료,미상,1789047903341,2026-09-10 22:45,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000800,C,5_판독불가_진짜,2026,08,12,2026-08-12,품질유지기한 포함,완료,미상,1789047927401,2026-09-10 22:45,False,False,False,False,False,True,False,False,True,True,True,True,1,True
000819,C,,2026,05,18,2026-05-18,"BEST BEFORE 표기, 로트번호 포함, 연월일 역순",완료,미상,1789047990638,2026-09-10 22:46,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000831,C,3_상대표기,2026,07,16,2026-07-16,"EXP 표기, PROD 포함",완료,미상,1789048022126,2026-09-10 22:47,False,False,False,True,False,False,False,False,True,True,True,True,1,True
000850,C,,2026,08,09,2026-08-09,"생산일자R , 소비기한 E",완료,미상,1789048059971,2026-09-10 22:47,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000895,C,,2021,06,02,2021-06-02,,완료,미상,1789048086249,2026-09-10 22:48,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000917,C,,2022,06,06,2022-06-06,"바코드, 제품정보 포함",완료,미상,1789048106074,2026-09-10 22:48,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000939,C,,2021,10,28,2021-10-28,,완료,미상,1789048196292,2026-09-10 22:49,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000965,C,1_유통기한만;4_참조표기;5_판독불가_진짜,2021,07,23,2021-07-23,"제조일자,소비기한 함께표기, 바코드포함, 연월일 역순",완료,미상,1789048417159,2026-09-10 22:53,True,False,False,False,True,True,False,False,True,True,True,True,3,True
000998,C,,2021,11,11,2021-11-11,"제조일자, 소비기한 함께표기, 연월일 역순표기, /로 구분, 바코드 포함",완료,미상,1789048452021,2026-09-10 22:54,False,False,False,False,False,False,False,False,True,True,True,True,0,True
001127,C,1_유통기한만;2b_부터까지쌍,2021,06,10,2021-06-10,"제조일자, 소비기함께 표기",완료,미상,1789048504327,2026-09-10 22:55,True,False,True,False,False,False,False,False,True,True,True,True,2,True
001141,C,1_유통기한만,2022,03,14,2022-03-14,"PRO.DATE, EXP.DATE 함께 표기, 제품정보 바코드 포함",완료,미상,1789048576118,2026-09-10 22:56,True,False,False,False,False,False,False,False,True,True,True,True,1,True
001189,C,1_유통기한만;2b_부터까지쌍;4_참조표기,2019,06,28,2019-06-28,"제조일자, 소비기한 함께 표기",완료,미상,1789048608288,2026-09-10 22:56,True,False,True,False,True,False,False,False,True,True,True,True,3,True
001194,C,,2021,02,11,2021-02-11,"Prod date: , Best before 함께 표기, 바코드 포함",완료,미상,1789048650879,2026-09-10 22:57,False,False,False,False,False,False,False,False,True,True,True,True,0,True
001203,C,5b_판독불가_EXP각인추정,2023,02,28,2023-02-28,"EXP 표기, 바코드 포함/로 구분, 연월일 역순, EXP 표기",완료,미상,1789048757352,2026-09-10 22:59,False,False,False,False,False,False,True,False,True,True,True,True,1,True
001204,C,5b_판독불가_EXP각인추정,2023,02,28,2023-02-28,"/로 구분, 연월일 역순, EXP 표기",완료,미상,1789048757898,2026-09-10 22:59,False,False,False,False,False,False,True,False,True,True,True,True,1,True
001219,C,1_유통기한만;5_판독불가_진짜,2021,01,14,2021-01-14,,완료,미상,1789048791113,2026-09-10 22:59,True,False,False,False,False,True,False,False,True,True,True,True,2,True
001229,C,1_유통기한만;2_다중날짜,2021,10,28,2021-10-28,"제조일자, 소비기한 함께표기",완료,미상,1789048849548,2026-09-10 23:00,True,True,False,False,False,False,False,False,True,True,True,True,2,True
001240,C,,2020,12,19,2020-12-19,,완료,미상,1789048861026,2026-09-10 23:01,False,False,False,False,False,False,False,False,True,True,True,True,0,True
001272,C,1_유통기한만;4_참조표기;5b_판독불가_EXP각인추정,2023,07,08,2023-07-08,"LOT 넘버 포함, EXP 표기",완료,미상,1789048888034,2026-09-10 23:01,True,False,False,False,True,False,True,False,True,True,True,True,3,True
001291,C,1_유통기한만;4_참조표기;5b_판독불가_EXP각인추정;6_연도부재,2022,11,05,2022-11-05,"/로 구분, 연월일 역순, EXP 표기, 제품정보, 바코드 포함",완료,미상,1789048916427,2026-09-10 23:01,True,False,False,False,True,False,True,True,True,True,True,True,4,True
001311,C,1_유통기한만;5_판독불가_진짜,2022,10,20,2022-10-20,"LOT 넘버 포함, /로 구분, EXP 표기",완료,미상,1789048947936,2026-09-10 23:02,True,False,False,False,False,True,False,False,True,True,True,True,2,True
001326,C,1_유통기한만;5_판독불가_진짜,2021,07,19,2021-07-19,검수자 이름 포함,완료,미상,1789048964663,2026-09-10 23:02,True,False,False,False,False,True,False,False,True,True,True,True,2,True
001367,C,5b_판독불가_EXP각인추정,2021,09,29,2021-09-29,PROD EXP 함께 표기,완료,미상,1789048993015,2026-09-10 23:03,False,False,False,False,False,False,True,False,True,True,True,True,1,True
001369,C,5b_판독불가_EXP각인추정,2025,09,21,2025-09-21,"연도 뒤 두자리 표기, 연월일 역순 여부 모호함",보류,미상,1789049049307,2026-09-10 23:04,False,False,False,False,False,False,True,False,True,True,True,True,1,True
001372,C,5b_판독불가_EXP각인추정,2022,03,07,2022-03-07,"EXP 표기, 연 월 일 역순표기, -로 구분",완료,미상,1789049080649,2026-09-10 23:04,False,False,False,False,False,False,True,False,True,True,True,True,1,True
001426,C,,2020,04,17,2020-04-17,,완료,미상,1789049101487,2026-09-10 23:05,False,False,False,False,False,False,False,False,True,True,True,True,0,True
001440,C,,2021,09,03,2021-09-03,,완료,미상,1789049112239,2026-09-10 23:05,False,False,False,False,False,False,False,False,True,True,True,True,0,True
001453,C,1_유통기한만;5_판독불가_진짜,2022,09,13,2022-09-13,"제조번호 포함, 바코드 포함",완료,미상,1789049140468,2026-09-10 23:05,True,False,False,False,False,True,False,False,True,True,True,True,2,True
001457,C,1_유통기한만;5_판독불가_진짜,2022,06,28,2022-06-28,,완료,미상,1789049157399,2026-09-10 23:05,True,False,False,False,False,True,False,False,True,True,True,True,2,True
001484,C,1_유통기한만;5_판독불가_진짜,2022,09,28,2022-09-28,"로트번호 포함, 바코드 포함",완료,미상,1789049176350,2026-09-10 23:06,True,False,False,False,False,True,False,False,True,True,True,True,2,True
001501,C,,2021,09,23,2021-09-23,,완료,미상,1789049190936,2026-09-10 23:06,False,False,False,False,False,False,False,False,True,True,True,True,0,True
001502,C,,2021,06,24,2021-06-24,,완료,미상,1789049209452,2026-09-10 23:06,False,False,False,False,False,False,False,False,True,True,True,True,0,True
001509,C,,2021,09,19,2021-09-19,OCT-19-2021,완료,미상,1789049297795,2026-09-10 23:08,False,False,False,False,False,False,False,False,True,True,True,True,0,True
001510,C,3_상대표기;4_참조표기;6_연도부재,2023,12,01,2023-12-01,"바코드 포함, 잉크 번짐",완료,미상,1789049315238,2026-09-10 23:08,False,False,False,True,True,False,False,True,True,True,True,True,3,True
001573,C,,2022,01,06,2022-01-06,"제품정보, 바코드 포함",완료,미상,1789049342144,2026-09-10 23:09,False,False,False,False,False,False,False,False,True,True,True,True,0,True
001644,C,5b_판독불가_EXP각인추정,2021,10,16,2021-10-16,"연월일 역순, EXP 표기, / 로 구분",완료,미상,1789049372847,2026-09-10 23:09,False,False,False,False,False,False,True,False,True,True,True,True,1,True
001685,C,1_유통기한만;2b_부터까지쌍,2021,11,29,2021-11-29,"생산일자, 소비기한 함께 표기, 바코드 포함",완료,미상,1789049400918,2026-09-10 23:10,True,False,True,False,False,False,False,False,True,True,True,True,2,True
001711,C,,2021,10,15,2021-10-15,"연도 뒤 두자리만 표기, 생산일자 소비기한 함께 표기",완료,미상,1789049424179,2026-09-10 23:10,False,False,False,False,False,False,False,False,True,True,True,True,0,True
001716,C,,2021,02,07,2021-02-07,,완료,미상,1789049434462,2026-09-10 23:10,False,False,False,False,False,False,False,False,True,True,True,True,0,True
001745,C,1_유통기한만;5_판독불가_진짜,2022,01,28,2022-01-28,"생산일자, 소비기한 함께 표기, 바코드 포함",완료,미상,1789049450454,2026-09-10 23:10,True,False,False,False,False,True,False,False,True,True,True,True,2,True
001748,C,,2019,07,03,2019-07-03,"생산일자, 소비기한 함께 표기",완료,미상,1789049477553,2026-09-10 23:11,False,False,False,False,False,False,False,False,True,True,True,True,0,True
001749,C,,2019,07,03,2019-07-03,"생산일자, 소비기한 포함",완료,미상,1789049503268,2026-09-10 23:11,False,False,False,False,False,False,False,False,True,True,True,True,0,True
001774,C,,2021,04,02,2021-04-02,,완료,미상,1789049514406,2026-09-10 23:11,False,False,False,False,False,False,False,False,True,True,True,True,0,True
001793,C,,2021,11,07,2021-11-07,,완료,미상,1789049546601,2026-09-10 23:12,False,False,False,False,False,False,False,False,True,True,True,True,0,True
001808,C,,2020,08,13,2020-08-13,"생산일자, 소비기한 함께 표기",완료,미상,1789049584968,2026-09-10 23:13,False,False,False,False,False,False,False,False,True,True,True,True,0,True
001814,C,3_상대표기,2022,06,07,2022-06-07,제품정보 바코드 포함,완료,미상,1789049621468,2026-09-10 23:13,False,False,False,True,False,False,False,False,True,True,True,True,1,True
001872,C,1_유통기한만;4_참조표기,2022,10,14,2022-10-14,"바코드, 제품정보 포함",완료,미상,1789049640863,2026-09-10 23:14,True,False,False,False,True,False,False,False,True,True,True,True,2,True
001885,C,,2021,12,05,2021-12-05,"EXP PROD 함께 표기, 바코드 포함",완료,미상,1789049670582,2026-09-10 23:14,False,False,False,False,False,False,False,False,True,True,True,True,0,True
001910,C,1_유통기한만;3_상대표기;4_참조표기,2021,05,07,2021-05-07,"생산일자 소비기한 함께 표기, 검수자 이름 포함, 제품정보 포함",완료,미상,1789049691550,2026-09-10 23:14,True,False,False,True,True,False,False,False,True,True,True,True,3,True
001923,C,1_유통기한만,2022,06,14,2022-06-14,"제조번호 포함, 바코드 포함",완료,미상,1789049709408,2026-09-10 23:15,True,False,False,False,False,False,False,False,True,True,True,True,1,True
001928,C,1_유통기한만,2022,01,14,2022-01-14,바코드 포함,완료,미상,1789049720650,2026-09-10 23:15,True,False,False,False,False,False,False,False,True,True,True,True,1,True
002002,C,,2022,01,27,2022-01-27,,완료,미상,1789049733110,2026-09-10 23:15,False,False,False,False,False,False,False,False,True,True,True,True,0,True
002024,C,5b_판독불가_EXP각인추정,2020,11,10,2020-11-10,EXP 표기,완료,미상,1789049744753,2026-09-10 23:15,False,False,False,False,False,False,True,False,True,True,True,True,1,True
002033,C,,2022,03,22,2022-03-22,,완료,미상,1789049789585,2026-09-10 23:16,False,False,False,False,False,False,False,False,True,True,True,True,0,True
002092,C,,2021,09,21,2021-09-21,,완료,미상,1789049808046,2026-09-10 23:16,False,False,False,False,False,False,False,False,True,True,True,True,0,True
002108,C,5b_판독불가_EXP각인추정,2020,09,01,2020-09-01,"EXP 표기, 연월일 역순",완료,미상,1789049831620,2026-09-10 23:17,False,False,False,False,False,False,True,False,True,True,True,True,1,True
002147,C,1_유통기한만;5_판독불가_진짜,2022,07,26,2022-07-26,제품정보 포함,완료,미상,1789049851906,2026-09-10 23:17,True,False,False,False,False,True,False,False,True,True,True,True,2,True
002187,C,,2020,06,10,2020-06-10,"바코드 포함, 제품정보 포함",완료,미상,1789049879874,2026-09-10 23:17,False,False,False,False,False,False,False,False,True,True,True,True,0,True
002194,C,,2020,06,10,2020-06-10,,완료,미상,1789049891845,2026-09-10 23:18,False,False,False,False,False,False,False,False,True,True,True,True,0,True
002203,C,2_다중날짜,2021,01,08,2021-01-08,"제조일자 소비기한 함께 표기, 제품정보, 바코드 포함",완료,미상,1789049910231,2026-09-10 23:18,False,True,False,False,False,False,False,False,True,True,True,True,1,True
002237,C,,2021,06,08,2021-06-08,,완료,미상,1789049924469,2026-09-10 23:18,False,False,False,False,False,False,False,False,True,True,True,True,0,True
002259,C,,2022,12,15,2022-12-15,,완료,미상,1789049935973,2026-09-10 23:18,False,False,False,False,False,False,False,False,True,True,True,True,0,True
002263,C,1_유통기한만;5_판독불가_진짜,2021,12,01,2021-12-01,,완료,미상,1789049945037,2026-09-10 23:19,True,False,False,False,False,True,False,False,True,True,True,True,2,True
002282,C,,2022,07,NONE,2022-07-NONE,"일자 없음, 바코드 포함",완료,미상,1789049963810,2026-09-10 23:19,False,False,False,False,False,False,False,False,True,True,False,False,0,True
002341,C,1_유통기한만,2021,12,15,2021-12-15,"제조일자, 소비기한 함께 표기",완료,미상,1789049984935,2026-09-10 23:19,True,False,False,False,False,False,False,False,True,True,True,True,1,True
002367,C,,2020,10,01,2020-10-01,"연월일 역순표기, - 로 구분",완료,미상,1789050004006,2026-09-10 23:20,False,False,False,False,False,False,False,False,True,True,True,True,0,True
002388,C,1_유통기한만;5_판독불가_진짜,2021,01,14,2021-01-14,,완료,미상,1789050017092,2026-09-10 23:20,True,False,False,False,False,True,False,False,True,True,True,True,2,True
002405,C,1_유통기한만,2021,11,01,2021-11-01,제품정보 포함,완료,미상,1789050027431,2026-09-10 23:20,True,False,False,False,False,False,False,False,True,True,True,True,1,True
002414,C,,2021,11,01,2021-11-01,"제품정보, 바코드 포함",완료,미상,1789050068862,2026-09-10 23:21,False,False,False,False,False,False,False,False,True,True,True,True,0,True
002435,C,,2021,06,03,2021-06-03,"연월일 역순, 바코드 포함",완료,미상,1789050092776,2026-09-10 23:21,False,False,False,False,False,False,False,False,True,True,True,True,0,True
002439,C,1_유통기한만;3_상대표기;4_참조표기,2022,01,26,2022-01-26,제품정보 바코드 포함,완료,미상,1789050110079,2026-09-10 23:21,True,False,False,True,True,False,False,False,True,True,True,True,3,True
002449,C,,2021,06,09,2021-06-09,"제조일자, 소비기한 함께 표기, 제품정보, 바코드 포함",완료,미상,1789050138072,2026-09-10 23:22,False,False,False,False,False,False,False,False,True,True,True,True,0,True
002550,C,,2021,09,30,2021-09-30,,완료,미상,1789050168244,2026-09-10 23:22,False,False,False,False,False,False,False,False,True,True,True,True,0,True
002557,C,5b_판독불가_EXP각인추정;6_연도부재,2021,11,17,2021-11-17,EXP 로 표기,완료,미상,1789050191083,2026-09-10 23:23,False,False,False,False,False,False,True,True,True,True,True,True,2,True
002587,C,,2022,12,NONE,2022-12-NONE,"EXP.Date로 표기, 연월 역순, /로 구분, 일자 none",완료,미상,1789050284150,2026-09-10 23:24,False,False,False,False,False,False,False,False,True,True,False,False,0,True
002598,C,1_유통기한만;5_판독불가_진짜,2021,12,NONE,2021-12-NONE,"연월 역순 표기, 일자 none, 로트번호 생산시각 바코드 포함",완료,미상,1789050312843,2026-09-10 23:25,True,False,False,False,False,True,False,False,True,True,False,False,2,True
002612,C,,2021,12,01,2021-12-01,,완료,미상,1789050340020,2026-09-10 23:25,False,False,False,False,False,False,False,False,True,True,True,True,0,True
002613,C,,2023,04,NONE,2023-04-NONE,,완료,미상,1789050353725,2026-09-10 23:25,False,False,False,False,False,False,False,False,True,True,False,False,0,True
002658,C,,2021,07,01,2021-07-01,"연월일 역순표기, /로 구분, 연도 뒤 두자리만 표기",완료,미상,1789050386658,2026-09-10 23:26,False,False,False,False,False,False,False,False,True,True,True,True,0,True
002661,C,2_다중날짜;4_참조표기,2022,01,11,2022-01-11,EXP PROD 함께 표기,완료,미상,1789050411685,2026-09-10 23:26,False,True,False,False,True,False,False,False,True,True,True,True,2,True
002681,C,,2021,09,10,2021-09-10,"BEST By 표기, 바코드 포함",완료,미상,1789050448647,2026-09-10 23:27,False,False,False,False,False,False,False,False,True,True,True,True,0,True
002691,C,1_유통기한만,2021,03,10,2021-03-10,바코드 포함,완료,미상,1789050462888,2026-09-10 23:27,True,False,False,False,False,False,False,False,True,True,True,True,1,True
002713,C,5b_판독불가_EXP각인추정,2021,10,22,2021-10-22,"EXPIRE DATE 로 표기, / 로 구분",완료,미상,1789050497336,2026-09-10 23:28,False,False,False,False,False,False,True,False,True,True,True,True,1,True
002736,C,1_유통기한만;5_판독불가_진짜,2021,04,28,2021-04-28,"연월일 역순, 제품정보와 바코드 포함",완료,미상,1789050520519,2026-09-10 23:28,True,False,False,False,False,True,False,False,True,True,True,True,2,True
002878,C,,2021,06,21,2021-06-21,,완료,미상,1789050540776,2026-09-10 23:29,False,False,False,False,False,False,False,False,True,True,True,True,0,True
002887,C,,2022,01,04,2022-01-04,,완료,미상,1789050549280,2026-09-10 23:29,False,False,False,False,False,False,False,False,True,True,True,True,0,True
002898,C,,2021,11,09,2021-11-09,,완료,미상,1789050577511,2026-09-10 23:29,False,False,False,False,False,False,False,False,True,True,True,True,0,True
002903,C,,2020,07,22,2020-07-22,,완료,미상,1789050590304,2026-09-10 23:29,False,False,False,False,False,False,False,False,True,True,True,True,0,True
002917,C,1_유통기한만;4_참조표기;5b_판독불가_EXP각인추정,2021,04,30,2021-04-30,"연월일 역순표기, 연도 뒤 두자리만 표기, /로 구분",완료,미상,1789050610325,2026-09-10 23:30,True,False,False,False,True,False,True,False,True,True,True,True,3,True
002931,C,1_유통기한만;5_판독불가_진짜,2022,06,30,2022-06-30,"바코드 포함, 연도 뒤 두자리 표기",완료,미상,1789050630161,2026-09-10 23:30,True,False,False,False,False,True,False,False,True,True,True,True,2,True
002968,C,,2021,05,28,2021-05-28,,완료,미상,1789050661044,2026-09-10 23:31,False,False,False,False,False,False,False,False,True,True,True,True,0,True
002974,C,,2022,03,15,2022-03-15,"PROD, EXP 함께 표기",완료,미상,1789050683281,2026-09-10 23:31,False,False,False,False,False,False,False,False,True,True,True,True,0,True
002996,C,,2022,10,15,2022-10-15,"제품정보, 바코드 포함",완료,미상,1789050699971,2026-09-10 23:31,False,False,False,False,False,False,False,False,True,True,True,True,0,True
003016,C,,2022,07,01,2022-07-01,"바코드 포함, 구겨짐 빛반사 있음",완료,미상,1789050718747,2026-09-10 23:31,False,False,False,False,False,False,False,False,True,True,True,True,0,True
003021,C,1_유통기한만;3_상대표기,2021,03,23,2021-03-23,,완료,미상,1789050734534,2026-09-10 23:32,True,False,False,True,False,False,False,False,True,True,True,True,2,True
003039,C,1_유통기한만,2021,03,01,2021-03-01,"제품정보 , 바코드 포함",완료,미상,1789050747931,2026-09-10 23:32,True,False,False,False,False,False,False,False,True,True,True,True,1,True
003044,C,1_유통기한만;4_참조표기;5_판독불가_진짜,2022,05,02,2022-05-02,"제품정보, 바코드 포함",완료,미상,1789050770755,2026-09-10 23:32,True,False,False,False,True,True,False,False,True,True,True,True,3,True
003105,C,,2023,12,06,2023-12-06,,완료,미상,1789050789281,2026-09-10 23:33,False,False,False,False,False,False,False,False,True,True,True,True,0,True
003130,C,1_유통기한만,2022,03,30,2022-03-30,바코드 포함,완료,미상,1789050805365,2026-09-10 23:33,True,False,False,False,False,False,False,False,True,True,True,True,1,True
003189,C,,2022,08,16,2022-08-16,BEST BY : AUG 16 2022 영문 월 표기,완료,미상,1789050833569,2026-09-10 23:33,False,False,False,False,False,False,False,False,True,True,True,True,0,True
003209,C,5b_판독불가_EXP각인추정,2022,12,02,2022-12-02,바코드 포함,완료,미상,1789050845859,2026-09-10 23:34,False,False,False,False,False,False,True,False,True,True,True,True,1,True
003218,C,1_유통기한만;3_상대표기;4_참조표기,2021,03,16,2021-03-16,,완료,미상,1789050858648,2026-09-10 23:34,True,False,False,True,True,False,False,False,True,True,True,True,3,True
003250,C,,2023,02,01,2023-02-01,,완료,미상,1789050878061,2026-09-10 23:34,False,False,False,False,False,False,False,False,True,True,True,True,0,True
003255,C,,2021,11,05,2021-11-05,어두운바탕 검은글씨,완료,미상,1789050897408,2026-09-10 23:34,False,False,False,False,False,False,False,False,True,True,True,True,0,True
003306,C,1_유통기한만;3_상대표기,2020,09,01,2020-09-01,"제품정보, 바코드 포함",완료,미상,1789050917654,2026-09-10 23:35,True,False,False,True,False,False,False,False,True,True,True,True,2,True
003320,C,1_유통기한만;5_판독불가_진짜,2021,09,02,2021-09-02,"연월일 역순표기, /로 구분, 바코드포함, 해동일자, 해동일로부터의 유통기한 표기",완료,미상,1789050953538,2026-09-10 23:35,True,False,False,False,False,True,False,False,True,True,True,True,2,True
003332,C,,2021,04,29,2021-04-29,"BEST BY APR/29/21 영문 월 표기, 연도 두자리 표기",완료,미상,1789051001074,2026-09-10 23:36,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000075,E,,2026,01,06,2026-01-06,,완료,김건우,1789220546733,2026-09-12 22:42,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000082,E,,2026,08,24,2026-08-24,,완료,김건우,1789220786683,2026-09-12 22:46,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000095,E,,2026,07,29,2026-07-29,,완료,김건우,1789220817199,2026-09-12 22:46,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000102,E,,2025,11,13,2025-11-13,,완료,김건우,1789220828599,2026-09-12 22:47,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000144,E,,2027,03,25,2027-03-25,,완료,김건우,1789220842283,2026-09-12 22:47,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000145,E,,2027,03,24,2027-03-24,,완료,김건우,1789220851433,2026-09-12 22:47,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000147,E,,2026,03,21,2026-03-21,,완료,김건우,1789220863116,2026-09-12 22:47,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000186,E,,2028,04,14,2028-04-14,,완료,김건우,1789220880682,2026-09-12 22:48,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000227,E,,2028,09,17,2028-09-17,,완료,김건우,1789220902249,2026-09-12 22:48,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000236,E,,2026,04,08,2026-04-08,,완료,김건우,1789220914724,2026-09-12 22:48,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000238,E,,2026,09,10,2026-09-10,,완료,김건우,1789220932557,2026-09-12 22:48,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000239,E,,2026,07,10,2026-07-10,,완료,김건우,1789220983557,2026-09-12 22:49,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000243,E,,2026,08,17,2026-08-17,,완료,김건우,1789220993624,2026-09-12 22:49,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000262,E,,2027,01,10,2027-01-10,,완료,김건우,1789221005941,2026-09-12 22:50,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000277,E,,2026,07,15,2026-07-15,,완료,김건우,1789221018041,2026-09-12 22:50,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000299,E,,2026,05,13,2026-05-13,,완료,김건우,1789221030257,2026-09-12 22:50,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000305,E,,2026,02,24,2026-02-24,,완료,김건우,1789221040107,2026-09-12 22:50,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000360,E,,2026,02,18,2026-02-18,빛번짐이 많이 있음. 쉽지 않음. ,완료,김건우,1789221076574,2026-09-12 22:51,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000363,E,,2026,04,21,2026-04-21,,완료,김건우,1789221088140,2026-09-12 22:51,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000370,E,,2026,09,02,2026-09-02,,완료,김건우,1789221099390,2026-09-12 22:51,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000380,E,,2026,09,02,2026-09-02,,완료,김건우,1789221113807,2026-09-12 22:51,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000397,E,,2026,02,19,2026-02-19,,완료,김건우,1789221126207,2026-09-12 22:52,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000423,E,,2026,06,04,2026-06-04,,완료,김건우,1789221139507,2026-09-12 22:52,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000441,E,,2025,12,15,2025-12-15,,완료,김건우,1789221150173,2026-09-12 22:52,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000447,E,,2025,11,22,2025-11-22,,완료,김건우,1789221159023,2026-09-12 22:52,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000490,E,,2025,11,27,2025-11-27,,완료,김건우,1789221177107,2026-09-12 22:52,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000530,E,,2026,06,24,2026-06-24,,완료,김건우,1789221194840,2026-09-12 22:53,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000614,E,,2026,03,07,2026-03-07,,완료,김건우,1789221215873,2026-09-12 22:53,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000671,E,,2026,03,31,2026-03-31,,완료,김건우,1789221235090,2026-09-12 22:53,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000677,E,,2027,08,17,2027-08-17,,완료,김건우,1789221247123,2026-09-12 22:54,False,False,False,False,False,False,False,False,True,True,True,True,0,True
000742,E,,2026,05,01,2026-05-01,,완료,김건우,1789221426606,2026-09-12 22:57,False,False,False,False,False,False,False,False,True,True,True,True,0,True
